ID,User.ID,text,abortion,economy,education,energy,environment,fedbudget,foreignaffairs,government,healthcare,immigration,lgbt,middleclass,publicorder,taxes,unemployment,welfare
502,64848211_1345166112454,"RT @TheNewDeal: 4.5 Million Jobs Created, 30 Million Insured, Taxes at 60 Year Low, Iraq War Over, Gaddafi & Bin Laden Dead, GM Aliv ...",0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
503,216848117_1346104024532,RT @marklevinshow: Obama brutalizing the middle class http://t.co/NXTg3sOo http://t.co/nRBXiMUD,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
504,21482462_1345336730539,"RT @denniskneale: Nat-gas boom in US drove this startling drop in CO2 emissions--yet Obama opposes fracking, aims to curb nat-gas permits.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
505,384393903_1345647032192,RT @ttoelke: Under President Obama's policies debt is on course to approach 200% of GDP in '37 continuing to reduce growth (jobs) http:/ ...,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
506,19296440_1346388682917,"RT @Commentary: Here's the problem with those sanctions: http://t.co/5cxjMexy RT @stefcutter: Under Obama, Iran faces harshest sanctions ...",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
507,408938368_1346288375406,@cmccaff542 PR economy was in bad shape when he took over - he's had the courage to make the tough calls - Obama should follow his example,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,343721012_1344239026790,Obama Back to Class Warfare Strategy with Bush-Era Tax Cut Extension Scam!. #teaparty #tcot #tlot #ocra http://t.co/IO26XU2f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
509,505461247_1345487412947,Tea Partier Ted Cruz Schools Lib on Obama's Budget: 'It Got Zero Votes!' - Ted Cruz - Fox Nation http://t.co/Tddg7NaJ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
510,600775797_1344566637583,"Which is more important, fake tax violations in Harry Reid's head OR real campaign violations by Obama campaign? http://t.co/z18hM4HB #tcot",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
511,74526911_1345859743842,"Mitt Romney Tax Returns May Have Employed Legally Dubious Maneuvers, Tax Experts Say http://t.co/fSiyuo6G via @HuffPostPol",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
512,284084834_1344020488287,"RT @techweenie: Romney is critical of the president who presided over the recovery from the Great Recession, but not of the president wh ...",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,622698102_1343975942113,"@TeamBachmann Stop talking about""Muslim Investigation""!Have to keep it secret,or else#Obama will hide the terrorists!#BloodOnYrHands#p2#tcot",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
514,36576772_1345059103881,@EricBoehlert yes we're not going to give you our tax plan unless you elect us-->Look over there media ugly campaign from Obama! Idjuts,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
515,18515764_1346174486866,Coal miners say they were forced to attend Romney event and donate | The Raw Story http://t.co/vcoOQhQS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
516,23410387_1343922313833,"RT @NationalMemo: ""..Mitt Romney appears to have blundered his way into a bona fide political disaster with his tax plan."" @JonathanChai ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
517,17726384_1344631193204,HIS MUSLIM PRAYERS COME TRUE: Obama Hosts Ramadan Dinner at the White House. NEXT UP: Complete the Destruction of America from within. #tcot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
518,178876880_1345298846557,RT @Korkie: Obama OKs old earmarks for highway projects http://t.co/OXbyKvuy || Hey GOP: THIS is how you create JOBS.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
519,30508936_1344258575223,RT @shurst721: Obama wants to cut our defense budget and take away our Militarys' voting rights. Pray for our country and vote against O ...,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
520,287275623_1344090863036,"RT @BarackObama: FACT: Since taking office, President Obama has cut taxes for the typical American family by $3,600. #progress",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521,25429371_1345146430293,"RT @townhallcom: Katie Pavlich: Special Forces to Obama: You Didn't Kill Osama bin Laden, America Did: A group of former special ... htt ...",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
522,22250215_1346399386274,"RT @lovenheim: Even Condi Rice ""could not offer any specific foreign policy failures"" under the Obama admin. http://t.co/sUx8mwLG via @t ...",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
523,40791435_1344338602333,RT @FranklinCenter: Military groups seek to join Obama v. Husted voting lawsuit - http://t.co/1WUmRVwr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
524,325043168_1345138875754,"When Obama said he was cutting the deficit in half, he meant he would cut it in half & add it to the current debt. #10into15",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,541406653_1345178892115,Why Mitt Romney's Tax Plan Just Won't Work - Derek Thompson - The Atlantic http://t.co/s2Bahw8G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
526,22421990_1345859089752,"RT @ToddAkin: Claire & Obama want more government, more taxes, more Obamacare, more borrowing, and more spending http://t.co/Hx15Dgt ...",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
527,61900925_1346291638484,Next to the debt clock they should have a politician clock that shows how little they pay in taxes with each passing minute #GOP2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
528,777088074_1346036755557,"RT @blc72: The obama way: You must have health insurance to be a citizen, but you donêt need proof of citizenship to vote",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
529,303354100_1345522130174,RT @HuffPostPol: Romney sought nearly $800k in 2008 tax credits because of his foreign holdings http://t.co/JVDcS6Im,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
530,234898378_1346243131095,"Obama will act like war with Assad, mahmoud is beginning while Egypt erases Israel! Middle eastern Antichrist!",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
531,35774498_1344389023642,RT @ashley8469 CNN: Wife of steelworker in new Obama Super PAC ad still had job and health insurance after he... ht... http://t.co/qiz6flde,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
532,483429828_1346181202084,"RT: BarackObama: President Obama: –We created a college tax credit thatês saving families up to $10,000 for college ... http://t.co/Z7QY035p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
533,557328931_1345429549181,"RT @rushisntfunny: #Romney/Ryan take away benefits for seniors, even as they find room in their tight budgets to cut taxes for the wealt ...",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
534,25435411_1344862930724,RT @politicususa: In Major Gaffe Paul Ryan Says He Wants to Eliminate Romney's Tax Shelters http://t.co/wohbuTkO via @politicususa #p2 # ...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
535,146060152_1344603483711,#Romney's Shifty #Deficit Plan Shifts From US So A Few Can Have #More (Plus Star Trek!) | http://t.co/Dor2lV5E,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536,567580820_1344283987145,RT @NolteNC: Focusing on Reid insread of Obama over this tax smear is playing right into the Obama campaign's hands. #Distraction #Obama ...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
537,582051214_1345947113540,"RT @JasonBWhitman: Actually, he will restore what your boss raided RT @bradaschenck: The Medicare promise was made long ago. Mitt Romney ...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
538,172548945_1345993060934,RT @RonFutrell: The War the Dems hated (Iraq) we won thanks to the Bush Surge. The War the Dems wanted (Afghanistan) has turned into an ...,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
539,24882935_1344794751936,"The ""New Normal"" =liberal B.S. Reclaim & Restore with Romney & Ryan http://t.co/LsOJwdvU Must see thie energy. #TeaParty #TCOT #GOP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
540,483429828_1345469249308,"RT: TheDailyEdge: If #Romney can't even release last year's taxes till October 15, how the fuck will he get all the ... http://t.co/E4LFjZ13",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
541,391109602_1344477470892,RT @BarackObama –The decisions that affect a womanês health arenêt up to politicians or insurance companiesãtheyêre up to you.”ãPres. Obama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
542,78327947_1344718859483,"RT @iowahawkblog: Ryan budget got 218 votes in the house, 41 in senate. Obama budget got 0 votes in house and senate- 3 times.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,321774180_1346281143774,Reagan's budget director says Romney/Ryan budget is devoid of any credible math and will do nothing to reverse our job or economic problems.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
544,77302539_1345851386505,RT @JaySekulow: #Immigration agents to sue Obama admin http://t.co/Xvoh6TL3 Agents upset because they not allowed to enforce the law Ple ...,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
545,252141392_1346107526831,RT @rovibe71: US arms sales to other nations increased 200% last year under Nobel Peace Prize winner Barack Obama: http://t.co/EmyxS2Wt ...,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
546,523497128_1345094306297,RT @FloridaJayhawk: This is a boot on the throat of America's seniors. http://t.co/ukJQPKPA Obama Democrats have raided Medicare to fun ...,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
547,525590041_1344919420427,"RT @tigress1978: Hey Seniors, Obama blatantly and proudly STOLE $700Billion of YOUR MONEY from Medicare? Whatcha think bout that? #Senio ...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
548,465833678_1346300421458,"@Toupsfamily I will pee on your graves on my way to heaven after voting for President Obama, I value the POOR more than your stupid abortion",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,69625887_1346175574102,RT @JudicialWatch: Judicial Watch Obtains Stack of •Overlookedê CIA Records Detailing Meetings with bin Laden Filmmakers: Obama Dep... h ...,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
550,136728799_1345380979218,RT @PMgeezer Obama's Healthcare Reform saves $716 Billion in fraud & abuse & corp. subsidies & saves Medicare. Thnk You #IPAB #AARP #tpp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
551,49229998_1344926350517,"I'm sorry I look at the shape of our country, foreign policy. All the lies that come from Obama & I'm furious just fucking furious",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
552,61171581_1346187103221,"RT @ghhshirley: We #HaveHisBack because Obama understands that without guaranteed access to healthcare, there can be no pursuit of happi ...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
553,220595687_1345745158598,"RT @conniejimjoe: Bain Closes U.S. Plant, Forces Workers to Train Chinese Replacements http://t.co/cE3SRsaj via @dailyfinance",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
554,397407125_1346259533206,RT @gaburke: False. That's what @Politifact says abt claims by @arturdavis in #GOP2012 speech referencing health care & welfare. #VA ...,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
555,71907621_1344207809984,Democrats said Romney could clear up any confusion about his taxes by disclosing them to the public.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
556,64595423_1344192876204,RT @Kerryepp: Fact> the first economic stimulus under Obama that worked > http://t.co/2MKFOSOy #chickfila #cfa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,361545187_1344983325494,"Remember when #Obama requested #Putin give him more time for ""flexibility"" on issues like missile defense #tcot #sub http://t.co/NpYUFSDo",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
558,42126668_1344799035812,"Obama's ""Peace"" partner Taliban opens fire, kills 11 Afghan police http://t.co/jOoEmLCV",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
559,14308228_1344949081511,"RT @LOLGOP: If Ryan and Romney are elected and do as Mitt promises, Medicare will be bankrupt in 2016.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
560,222666352_1344438687010,GSA_ with the Blessing of the Obama WH _ Tells Law Enforcement to –Stand Down” Against Occupy Protestors http://t.co/1ghAJzJr,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
561,32748961_1345060105251,"RT @BettinaVLA: Ryan goes on offense over Medicare, accuses Obama of treating program like •piggy bankê http://t.co/ylRoQe71",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562,236054545_1344722137224,"RT @RockyAnderson: (a) Climate protection, strong middle class, help the poor; (b) Tax cuts for the rich; (c) None of the above. (a) Roc ...",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
563,21417832_1346197382192,GOVT WATCH => The Lamest Defense of Obama Yet http://t.co/sAkYJsnM #912 #ocra #ucot #rs #tcot #tlot #sgp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
564,63244093_1345700253349,RT @WarrenDirk: @mikekaney1 President Obama has already created more jobs in 3 1/2 years than Bush did in 8 years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
565,376876772_1345658377757,RT @Barkingskwerl: Every woman in this country should vote to reelect Pres Obama. Your health depends on it! #p2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
566,526938329_1344695316756,PRIEBUS: Obamaês economy hits the dinner table http://t.co/hzG496xA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,96442308_1345136041189,@RBPundit (IBD) Navy SEALs 2 Obama: U Didn't Kill Osama - We Did. U leaked our secrets 2 terrorists. http://t.co/Jp8of37h,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
568,479725712_1346123661806,RT @Kahsai: Mitt Romney's Medicare whiteboard was a whitewash. @stefcutter lays out what you need to know: http://t.co/YbPdZmGo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
569,240532697_1345656073065,"""@luvGodncountry: Obama: Not my job to convince folks Iêm a Christian - http://t.co/Jj1ODmMu"" He could fool Israel + USA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
570,55025400_1345419769414,"Israel: You Know, An Obama Visit Would Help http://t.co/eBdcXHTh via @sharethis",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
571,149315713_1345863502486,"Paul Ryan: Obama cut $716b from Medicare to fund Obamacare. We offer plan to save, protect & strengthen it http://t.co/uBX8LTWv #tcot #p2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,112282827_1346104815053,"Via @townhallcom: McConnell at RNC: Obama's Playing ""Thelma & Louise Economics"" With America... http://t.co/sclxeLXM #twisters #teaparty",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,45024622_1344837901754,Here Is the LGBT Rights Record of Paul Ryan Who Reports Say Is The Romney Pick for Veep | http://t.co/EKjfOj9z: http://t.co/smff3gk8 #NOH8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
574,22822556_1345780817414,"RT @utaustinliberal: In Bain docs. released by Gawker, @ABC found that Romney used tax blockers to avoid paying taxes on current investm ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
575,123300331_1344258568270,"Donald Rumsfeld: Obama Can't Be Trusted, Israel Should Go It Alone http://t.co/nRcVG6cq via @sharethis",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
576,23721204_1345254318351,What Romney and Ryan Should Know About China: http://t.co/XNuEKhDZ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
577,552180552_1345304063922,RT @BreitbartFeed: REWIND: Obama Attacked McCain For Making Medicare Cuts To Pay For His Health Care Plan: •It Ainêt Rightê http://t.co/ ...,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
578,348853434_1344839239948,"RT @TeaPartyCat: MT @VisibleSoul: Paul Ryan: ""We won't cut $700 Billion from Medicare like Obama did, because Medicare will no longer ex ...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
579,44823872_1345125144739,"Feb 09: unemployment was 8.3%, the same it is today. The gov has spent $5 trillion in the same time frame. Why should Obama be reelected?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
580,354631659_1345575237058,RT @hopehype: Why Obama Still Wonêt Go to Israel : http://t.co/qwZwk0ZM @Commentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
581,15693660_1344397225741,"RT @iowahawkblog: OK, Romney is a murdering tax cheat bully wimp weird Mormon billionaire who straps dogs to the top of his car. He's st ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
582,138409823_1344039868854,"RT @ToConservatives: @edshow Only a Conservative would think creating 172,000 new jobs (Obama) is a worse record than losing 700,000 job ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
583,16829397_1344109874953,RT @ElisaMinneci: RT @kimroc1: Why @CNN let @AC360 edit out footage with Dana Bash backing up Harry Reid on Romney's Tax issues? You're ...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
584,93913273_1343958381076,RT @TheNewDeal: Can You Imagine if Obama Refused to Release His Tax Returns in 2008? The Right Would've Called Him a Muslim Terrorist... ...,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
585,14635429_1345170905292,RT @RBReich Romney says he paid at least 13 % tax rate for last ten years but meaningless without proof. I say I'm at least 6 feet tall.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
586,61804416_1345953002477,"400 economists back Romney's plan for creating jobs, economic growth http://t.co/ExEfKt8h #ohio #columbus #coal",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
587,628818151_1345086205307,RT @DCdebbie: Those who do not learn from history (Bush tax cuts) are destined to repeat it (Romney/Ryan).,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
588,419029835_1346028574069,Biola University Joins Colleges Suing Government Over Obama Health Care Law _ Opposing Views http://t.co/sOxSQo6r,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
589,582010163_1344430257645,"Wow, CNN! Ad linking Romney to death of the wife of a laid off steelworker not accurate http://t.co/intCKnNJ via @wordpressdotcom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
590,377565477_1345076519181,End Medicare Sooner? New Romney Plan: Make Medicare Insolvent by 2016 | http://t.co/TTgKVTKA via @sharethis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
591,276264162_1346202050457,"RT @RexHuppke: According to the Scott Walker/English dictionary, ""hard-working tax payers"" means ""white people."" #GOP2012",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
592,14327933_1344182325658,"RT @DannyKanner: .@davidaxelrod: ""In 10 seconds"" Romney could release tax returns & end q's about his offshore accounts/investments ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
593,133545603_1345708332417,"@cspanwj obama's scripted pressers, NO GM, NO F&F, NO Economy, NO Mortgage Crisis - obama will speak on nothing of substance. OSTRICH!",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,355553702_1345292700392,"Romney's whiteboard showed Medicare for the Next Gen will be ""Solvent"". That's hard to swallow. http://t.co/ptlMMGph #uppers",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
595,84347969_1345162908167,RT @PatricknSD: @Lawrence EXCELLENT!!! Great expos_ on mysterious Romney tax returns. If he used amnesty program he's a felon. #WhatsMit ...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,22858466_1344885123096,RT @thinkprogress: Why Religious Leaders have condemned The Ryan-Romney Budget http://t.co/H0hKucVB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
597,69768385_1344889711182,President Obamaês Medicare slush fundãhttp://t.co/DRfNugMI http://t.co/QjFZURqN via @NYPostOpinion,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
598,18205127_1346470111640,"RT @Im_bonafide: Obama 2009: If I can't fix economy in 3 yrs, I'm a 1-term president. Eastwood 2012: When somebody doesn't do the job, ...",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,368101924_1344895828494,"RT @Political_Bill: Romney: "" We want to protect Medicare."" Privatizing guaranteed benefits & issuing coupons to Seniors. What could ...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600,26298125_1344879378398,RT @DLoesch: Obama's Deputy Campaign Manager agrees: Obama DID gut Medicare http://t.co/wVGJAWLB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
601,413660239_1344186711648,"RT @JasonFebery: #LiberalTShirts Because it took Reagan his entire 1st term to reduce unemployment by 0.1%, but only 2 years for Obama t ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,22204106_1345168986388,"RT @arthuromeo: Eric Cantor is like Waldo these days is he hiding under a bridge somewhere hoping Romney,Ryan & Medicare doesn't cos ...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603,378687799_1346005189775,RT @gerfingerpoken: @CalRWinn (IBD) Was Obama (Barry Soetoro) A Foreign Exchange Student? Columbia transcripts hidden #LNYHBT http://t.c ...,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
604,622777845_1345578368195,"RT @DebWilliams57: RT @theheartlander: In Iraq, we used 70 million rounds of ammo a yr. Obama's DHS has o... (cont) http://t.co/pgkQH03N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
605,107411114_1344807893987,"@justgrateful Obama worked with and started his political career in the home of Bill Ayers, I guess we know where he stand terrorism",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
606,30230933_1345114674831,Smoking Gun: Obama Admits He Cut Billions from Medicare to Fund Obamacare | CowboyByte http://t.co/ZOXiP2My via @sharethis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
607,301498809_1344693173056,"Romney: ""One in six Americans live in poverty."" @RepPaulRyan's budget plan would force millions more seniors into poverty. | #SaveMedicare",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
608,54096689_1344724145369,Obama's Politics Are More Insidious Than Socialism. Obama Wants to Control the Economy. http://t.co/4tTB5mxi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,19855461_1346328710710,"#SBA Abortion Survivor Appears in $150,000 TV Ad Campaign to Expose •Obamaês Extreme Abortion Recordê http://t.co/4QJd0GHu via @theblaze",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,122811521_1343959497704,RT @Eccentrie: @jjauthor Agreed...and what was Obama promising Putin when he got caught whispering to him?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
611,539246905_1344727836095,RT @TUSK81: This year it's between the guys who killed bin Laden & the guys who want to kill Medicare. #Obama2012 #p2 #tcot,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
612,618612366_1346020321752,"PolitiFact | Obama says Ryanês Medicare plan could raise costs for Medicare beneficiaries by $6,000 http://t.co/BhVMCfHY via @politifact",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
613,16163966_1344864455673,Ryan was picked FOR Romney not BY him just as Palin was 4 McCain and Cheney was for Bush - How'd that work out? Ryan is no deficit hawk.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
614,226322277_1345011361353,"Romney counterpunches on Medicare: In a fight to seize advantage on Medicare, Mitt Romney's campaign accuses Pre... http://t.co/8FgFKNbE",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
615,561660141_1344738045140,RT @jjauthor: It appears Harry Reid (& O) believe the solution to our economic woes is hidden somewhere in Mitt Romneyês old tax ret ...,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,30096408_1345219051735,Rove: Early Israeli Attack on Iran Could Benefit Obama: http://t.co/0vQBJgNG #tcot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
617,75931797_1343915043363,"@CNNnewsroom Reason Romney cant connect is that B/c ""by God's grace"", most Americans AREN'T tax cheats & practicers of VULTURE CAPITALISM.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
618,54338361_1345902981383,"RT @MittFitts: ""What I learned at Bain Capital would help me as #president to fix our economy, create jobs, & get things done"" http: ...",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619,15964729_1345048405676,RT @TheDailyEdge: Ann Romney: #YouPeople can count the number of tax returns Mitt will release on the two middle fingers I'm holding up,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
620,709405872_1346212024345,"RT @TheDailyEdge: That awkward moment when you die in medical poverty wearing an ""I voted for Romney and all I got was this crappy #Medi ...",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
621,63483573_1346116497433,Romney gushes on Fox News Sunday about Romneycare. Sigh. Here we go again. We don't want socialized medicine no matter the name. #TeaParty,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
622,19403329_1346421835723,Orrin Hatch disagrees with Mitt Romney on gay marriage; Gary Bauer responds http://t.co/bUOvhV3S #LGBT #GLBT #marriageequality,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
623,75403792_1345127994482,"RT @GareBearEsq: Ann Romney said more tax returns will give Democrats more ammunition...where there is ammo, there just might be a smoki ...",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
624,147392756_1345553652150,Romney holds lead despite media barrage on tax returns and gaffes http://t.co/NyBkoWjj #tcot #sgp #teaparty #akinout,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
625,22926853_1344779701215,NY Times: Romney's Tax Plan That Defies the Rules of Math: http://t.co/AgeJw1H3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
626,73479584_1344685593368,"@cspanwj Libby,Newt Gingrich said it Best about ""Ryan budget"". It's 'Right wing' social engineering'. Romney won't try for Moderates",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,758457679_1345650692194,"RT @Stutistics: What does Obama love more than blaming Bush? Unprecedented deficits, of course. Stu explains 2night on @GBTV with a new ...",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,49964679_1345477920349,"Obama nominated Timothy Geithner, a repeat tax cheater, to head the government agency that enforces the tax laws.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
629,716392800_1345591698425,RT @truthteam2012: –It doesnêt get much worse”ãThe Des Moines Register slams the Romney-Ryan Medicare plan: http://t.co/7azJ8534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
630,528991470_1344264058756,RT @Norsu2: Obama Helps leftist Socialist and Ally Soros Drill 4 Oil In Brazil http://t.co/1xwB3Qqm what? #tcot #p2 #teaparty #obama2012 ...,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
631,498955182_1345162237843,RT @dmcrane: Romney/Ryan Plan would kill Medicare for my son and all my nephew's and nieces. Does R&R think we don't care about ppl ...,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
632,564974549_1345265540556,what is so bad in Romney's tax returns that he prefers to hide them?,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
633,61897213_1346260504387,RT @GrassRootRevolt DNC TO HOLD 2-HOUR ISLAMIC PRAYERS BEFORE CONVENTION... WHY? OBAMA BORN A MUSLIM http://t.co/KXhcT8YH,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
634,121141567_1344535721483,RT @MicheleBachmann: The national debt is set to hit $16 trillion on Monday. I am outraged that Pres. Obama isnêt taking the debt seriou ...,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
635,28695649_1346198166218,Coal Miners Say They Were Forced to Attend Mitt Romney Rally Without Pay | Socialism Art Nature http://t.co/o7e5MYpN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
636,59956410_1344896704523,Romney ducks on Medicare differences (Updated) - http://t.co/tKSlP78P http://t.co/Bzorxani,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
637,132548331_1344597446465,RT @WHScandal: Obama's Gutting Of Welfare Demonstrate Inherent Radicalism: After the Heritage Foundation discovered that the Ob... http: ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
